ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,length,sentiment,positive_count,negative_count
297,mềm_mại phá vỡ skincare nhẹ_nhàng nhất_nhiên khăn thấm rửa,17/03/2021,14:22,5,100230069,212,positive,0,0
1502,tốt,4/9/2024,15:36,5,422211548,3,positive,1,0
128,không_mùi không_nhờn_rít tán kiềm tốt hơi mắt nhẹ chấm mắt_xíu tán dần mắt không_bị mắt,18/01/2024,17:40,4,422208345,158,positive,2,2
3710,nhạy_cảm chọn_lựa mặt_nạ mắn mặt_nạ phù_họp túi_tiền thích trộm_vía không_bị_kích_ứng,8/4/2023,15:05,5,422200002,253,positive,2,0
2655,chất_lượng ổn không_như kỳ_vọng,14/10/2023,11:39,2,422207562,51,negative,1,1
2240,thơm hương_dịu bắt sức nắng đẹp,6/12/2023,10:56,5,206400011,51,positive,1,0
4304,tuýp hỗn_hợp đổ_lượng chữ mụn đen hasaki tư_vấn cải_thiện rõ_rệt hướng_dẫn rửa_mặt sợi bã nhờn rửa không_bị khô căng rít,12/8/2024,15:07,5,343100041,269,positive,2,1
1641,đắp mát dưỡng_chất dễ_chịu đắp thoải_mái đêm rửa láng mịn,4/6/2024,23:28,5,422209718,170,positive,1,0
2163,gút chóp_đáng,15/08/2022,14:47,5,211300002,26,positive,0,0
2664,thô dưỡng,10/4/2022,22:58,1,422203809,55,negative,0,0
4016,ổn hsv làn,20/08/2022,1:13,5,422202153,57,positive,1,0
272,thích dễ_thương,30/06/2021,9:01,5,422211446,45,positive,2,0
4328,bình_thường đợt ghé hasaki để_dành độ tiện_dụng xịt lên_lớp bảo_vệ tối_ưu ẩm_xịt tóc trẻ,25/04/2022,16:43,5,248700027,285,positive,1,0
1166,chân áo,10/12/2022,21:42,5,422217292,21,positive,0,0
1411,trộm_vía sài_hợp,13/07/2023,0:30,5,422200632,33,positive,0,0
4420,nhạy_cảm_dầu mụn toner_dưỡng chấm mụn không_hiêủ mụn sần mụn,14/10/2022,12:19,3,248700034,157,negative,0,0
1643,thích,8/7/2018,6:08,5,100160022,13,positive,1,0
1201,thích bôi không_bôi sữa bôi không_bị trắng vón_cục,18/11/2021,23:28,5,249500007,149,positive,2,0
3046,hasaki không_phải_lắng dịch_vụ đáo_gói cẩn_thận ưng_ý ủng_hộ,6/5/2024,22:19,5,422203645,168,positive,3,0
2905,vàng mẫu cũ không_nâng_tông hỗn_hợp thiên_dầu không_hề kiềm tí,29/06/2022,11:50,3,204100003,136,negative,0,0
632,tốt,22/10/2020,17:16,5,207500001,29,positive,1,0
3567,không_đặc_biệt không_làm thất_vọng,8/1/2023,23:28,3,422205164,51,negative,0,2
3503,chất_lượng chấp_nhận không_hài_lòng,10/6/2021,9:35,2,365000017,56,negative,0,1
3866,ổn lựa_chọn tốt,2/2/2023,11:54,2,327500002,53,negative,2,0
1487,thích serum lâu_dài,10/1/2021,12:01,5,204900128,63,positive,1,0
3426,không_tệ cân_nhắc kỹ,17/07/2023,23:29,2,422206513,51,negative,0,1
1479,phục_hồi nghiện corticoid tốt,11/7/2021,19:55,5,204900056,60,positive,1,0
2399,dễ_dàng thoải_mái thư_giãn,27/04/2023,16:10,5,308500037,47,positive,1,0
723,không_khác,24/10/2021,15:43,3,422214146,66,negative,0,0
2645,bịch không_bị xơ_dùng thích,13/05/2022,17:43,5,422203301,54,positive,2,0
229,nổi bọt_hơi,21/01/2022,23:48,4,422208807,37,positive,0,0
1170,nửa lọ lọ,28/10/2022,16:41,4,249500013,59,positive,0,0
546,vón không_tán,16/02/2022,8:53,1,204900013,30,negative,0,0
632,tốt,22/10/2020,17:16,5,100230069,29,positive,1,0
704,thích hasaki,28/04/2023,18:42,5,200400004,47,positive,1,0
1765,tạm ổn bôi đợi ngấm bôi,17/08/2021,3:54,5,318900002,72,positive,1,0
1474,chuẩn,28/10/2021,13:39,5,422204231,39,positive,0,0
1445,dễ_chịu dịu giá_thành ổn,2/5/2023,15:04,5,422210784,39,positive,1,0
3578,cấp_nước căng rát,22/01/2021,16:35,5,422201092,37,positive,0,0
855,dịu nhẹ sạch hương dễ_chịu,4/8/2024,16:03,5,422204795,43,positive,0,0
35,hiệu_quả cực_kì giá_thành,17/04/2023,13:48,5,100230056,79,positive,1,0
1239,đợt ổn đợt hơi thô,25/09/2023,19:38,4,422203901,61,positive,1,0
80,lành_tính đổ aply,20/07/2021,17:52,4,318900012,63,positive,0,0
2461,sạch sâu_lỗ chân lông_rửa mặt_bằng serum sạch mụn đen á_sản_phẩm,21/10/2019,5:26,5,100220010,122,positive,0,0
674,thích hasaki,3/5/2023,19:02,5,422216594,47,positive,1,0
2561,trị liễu nhẹ không_bí đá tệp chóng khuyến_khích chấm,30/01/2024,20:01,5,308900002,155,positive,0,1
2750,naris đỉnh nâng không_trắng_bệt lớp hoàn_thành đẹp_bôi không_bị ẻm chống chứa giúp dưỡng ẩm_nhẹ tuyệt_vời xịn xò,15/06/2022,14:41,5,248700035,246,positive,4,0
869,tốt,15/04/2023,22:10,5,204900159,16,positive,1,0
1949,mặt_nạ khít bnbg thoải_mái đắp trắng yếu_điểm rửa rít_mặt ẩm,1/8/2024,19:28,5,422209724,135,positive,1,1
1216,chống nắng lỏng dễ_tán mỏng mịn nhẹ tênh_tích chứa hơi,18/01/2021,9:56,5,422215804,122,positive,0,0
2336,giàng thoải_mái thư_giản,2/5/2023,16:23,5,422205160,48,positive,2,0
182,tốt quà tặng kèm chưng,28/05/2022,14:22,4,422208807,64,positive,2,0
1727,mềm mịn,20/11/2023,12:46,5,100210014,28,positive,0,0
2541,đợt mụn trộm_vía hẳn hợp_dịu nhẹ không_hề khô,14/11/2020,21:17,5,422206537,110,positive,0,0
2533,tỉnh sữa_rửa chất_lượng bàn_cãi sạch không_bị căng rát,15/11/2020,16:07,5,204100019,165,positive,1,0
3091,ổn cải_thiện nhăn mắt kiên_trì,24/06/2021,14:40,5,232500022,100,positive,2,0
1902,đỉnh godndoc thẩm_thấu tác_dụng không_rõ_rệt màng âm_ẩm mỏng nhẹ thấm phục_hồi rõ_rệt nhạy_cảm,16/09/2022,15:24,5,100210023,214,positive,1,0
2382,nhẹ_nhàng thoải_mái thư_giãn,29/04/2023,12:40,5,422205160,51,positive,1,0
2271,không_hợp dị_ứng ngứa,13/08/2023,9:25,3,422208157,40,negative,0,2
3488,tế_bào chết tốt lành_tính dễ_chịu làn tế_bào chết hạt scrub bào_mòn đau rát không_dành mụn nhạy_cảm trải tẩy_bào chết hạt mẩn đỏ nổi mụn mụn bể hạt scrub cà không_lấy nhân_mụn sưng viêm_mẫn đỏ vô_tình siêu_thị pg_phát mẫu thử láng ẩm_mượt không_đau_rát thích,26/07/2018,8:23,5,222600006,584,positive,3,0
2858,chậm chất_lượng,23/07/2022,16:20,1,422217292,47,negative,0,1
3337,thấm không_nhờn rít nâng một_chút ủng_hộ hasakiâu,13/10/2019,18:13,5,223600009,121,positive,0,1
1064,mụn nhạy_cảm không_bị mắt rát bổ rẻ đo,9/7/2023,10:50,5,422211183,93,positive,2,0
2171,hạt cứng_bạn nổi mụn cân_nhắc thơm đỉnh,10/2/2022,10:28,4,422206043,84,positive,2,0
365,tốt không_mùi nhẹ dịu,26/10/2018,19:57,4,422204259,39,positive,1,0
1080,thơm nhẹ kích_ứng không_nhưng ưng_ý,25/07/2022,22:56,5,422220606,108,positive,4,1
262,hài_lòng,15/07/2021,21:58,4,422203510,25,positive,0,0
2297,nhà_sản_xuất hsd bì không_trả,3/4/2019,11:45,1,100150059,66,negative,0,0
4298,thử mặt_nạ peptide má lành_tính thuần_dịu đỏ_dưỡng không_bị nhễ_nhại,11/3/2024,21:32,5,422205637,171,positive,1,0
76,sài_êm,6/8/2021,23:17,3,318900011,26,negative,0,0
1854,lớp ẩm tầm_bộ ráo_nguyên không_cần_dưỡng sạch ưng,20/05/2023,23:53,5,223600010,139,positive,1,0
679,dễ_dàng thoải_mái thư_giãn,2/5/2023,10:00,5,422202253,48,positive,1,0
2334,dễ_dàng thoải_mái thư_giãn,2/5/2023,18:34,5,308500004,48,positive,1,0
799,thích dịu nhẹ mụn hasaki,19/12/2020,21:32,5,422216594,97,positive,1,0
2588,thích,21/05/2021,9:12,5,365000019,66,positive,1,0
325,dịu nhẹ tạm không_thích,9/9/2020,5:29,4,422206648,64,positive,1,1
709,dễ_dàng thoải_mái thư_giãn,28/04/2023,10:15,5,422205164,48,positive,1,0
1442,rửa bọt kiềm tốt,3/5/2023,17:02,5,204900056,38,positive,1,0
1495,tốt,30/04/2020,20:11,5,422210784,3,positive,1,0
903,tốt,13/04/2023,15:02,5,422204795,21,positive,1,0
144,tốt,21/04/2023,14:27,5,253900006,23,positive,1,0
366,dã ý_giá siêu_rẻ tiếp,26/10/2018,19:57,5,422206648,68,positive,1,0
270,chân_ái ưu_điểm kiềm tốt sữa thấm nâng tông_hơi nhẹ hầu_như không_luôn không_bị tông_giá nhược_điểm chống hơi kém_xíu môi nắng_nóng đổ mồ_hôi hơi chảy nhẹ_góc trán mép ổn mũi hợp không_bị mụn không_đổ mãi tốt,16/02/2023,14:11,5,422215804,465,positive,5,1
677,thích hasaki,3/5/2023,18:31,5,100230057,47,positive,1,0
308,rửa sạch,11/6/2020,11:20,5,204900004,17,positive,0,0
2248,hồng chết tốt không_xài bha không_nên_xài ngứa,5/5/2024,16:09,5,245500001,122,positive,1,1
3029,hủ tầm thấm_nhiên dậy không_bị đổ kiềm tốt hợp_dầu mụn ẩm ẩm sâu không_gây mụn_giá tích tiếp,11/7/2021,19:56,5,343700002,220,positive,2,0
2434,nhạy_cảm mặt_nạ cực_hợp tiếc mặt_nạ chờ_đợi mãi mặt_nạ hasaki mẫu mặt_nạ,27/02/2021,20:52,5,422205160,227,positive,0,0
808,thích toner không_cần_thiết thơm mát_dịu nhẹ,25/07/2023,23:09,5,248100018,137,positive,2,0
2277,tư_vấn thử cải_thiện đốm nâu căng mịn mát nhẹ,2/12/2022,14:12,5,422208238,114,positive,1,0
1434,cực_kỳ ưng hasaki đặt_hàng,30/08/2024,16:31,5,204900004,74,positive,1,0
1018,dễ_dàng thoải_mái thư_giãn,2/5/2023,17:32,5,308500018,46,positive,1,0
23,cực_kỳ lành_tính dịu nhẹ không_gây_kích ứng_không_mùi dễ_chịu cực_kỳ_hợp thường_ngày tích mềm hài_lòng,4/9/2023,10:05,5,100750038,168,positive,0,0
354,giá_thành hợp_lý sạch dễ_chịu,4/8/2019,20:33,5,205100137,59,positive,0,0
1509,trộm_vía ẩm tốt thấm lớp ẩm ẩm bình bôi_lượng yên_tâm có_lẽ lưu_ý rẻ không_rẻ,24/01/2024,21:31,5,422206035,427,positive,4,0
3649,tốt,25/11/2023,15:29,5,422206043,17,positive,1,0
1410,serum svr tốt_rửa dầu_không_bị dính khô ẩm_mịn thoáng nhẹ aply serum thấm không_hề bí,21/07/2023,21:24,5,422217029,246,positive,2,0
2301,tạm ổn,6/10/2017,3:10,5,422216098,6,positive,1,0
216,chất_lượng hằng,12/3/2022,19:29,5,205100136,55,positive,0,0
2291,nổi mụn không,23/09/2020,12:51,3,422216098,31,negative,0,0
3504,ổn không_thấy nổi_bật,9/8/2024,19:39,3,422211447,52,negative,2,0
2878,làn mịn_màn trắng rõ_rệt vết nám liti vết tàn_mờ tình tốt cũn không_ưng,14/08/2022,23:40,5,358300002,257,positive,2,0
4251,kích_ứng đỏ hết_nổi sần tấy đỏ hẳn chích đừng tác_dụng mặt_nạ nhạy_cảm,22/09/2020,16:57,5,308100018,225,positive,0,0
3508,bọt không_lắm dần đâm nghiện sạch cực_kì tốt không_bị khô,1/10/2021,11:21,5,377400001,108,positive,2,0
2351,dễ_dàng thoải_mái thư_giãn,1/5/2023,10:13,5,308500013,48,positive,1,0
1777,thử hiệu_quả đêm bôi thử nổi nốt mụn_ẩn đẩy_nhân mụn dõi hiệu_quả,17/06/2021,9:41,5,100240016,177,positive,2,0
4002,dưỡng_ẩm tốt thẩm_thấu,11/7/2022,13:28,5,422205673,63,positive,1,0
3294,thích tư_vấn nhiệt_tình kĩ,28/10/2024,22:26,5,422205122,120,positive,1,0
1491,hỗn_hợp thiên_dầu nhạy_cảm kích_ứng sữa rửa mê rửa mềm không_hề khô không_ngứa không_đỏ ửng,21/08/2020,13:33,5,422210784,195,positive,0,1
3598,tạm ổn không_như,29/04/2023,22:09,2,308500004,40,negative,1,1
577,mờ thơm_thích,19/03/2023,21:33,5,327500002,38,positive,2,0
307,sản phảm sài tốt,2/1/2021,11:36,5,205100146,32,positive,1,0
2247,không_như kỳ_vọng chất_lượng kém,2/6/2021,18:57,2,365000012,59,negative,0,2
138,đắp mê,2/7/2023,20:04,5,422205805,32,positive,0,0
3514,đỉnh ghê_dầu mụn_rửa vỗ cúc dễ_chịu dịu mướt tối đều_đặn mụn rõ_rệt mê,24/02/2024,11:20,5,422210047,156,positive,1,0
3434,mụn nhỏ_lỗ chân lông tốt,5/9/2024,1:19,5,204100023,42,positive,1,0
4076,hiện_tượng mụn cố nửa_hũ không_ổn zalo cgiac nhưu lớp ăn_trơn trượt cgiac bí hiêu mụn chẳng_rõ_rệt,10/5/2023,11:57,4,345800003,270,positive,1,1
1508,căng mềm hẳn,9/4/2024,15:18,5,422211549,85,positive,0,0
2679,đổ bụi trắng dính phí không_sử_dụng,6/7/2021,20:20,1,422203776,63,negative,0,0
2521,mụn hơi hắc mềm,25/05/2022,18:13,4,422206537,48,positive,0,0
2331,nhẹ_nhàng thoải_mái thư_giãn,2/5/2023,19:25,5,422205164,50,positive,1,0
1289,tốt_êm,7/4/2021,13:02,5,204900009,22,positive,1,0
3958,tốt nồng_độ dần mụn trị thâm_trị mụn,19/11/2023,8:05,5,422213308,116,positive,1,0
3361,mát thấm khô_thoáng nhẹ kết_hợp dưỡng ẩm cấp_nước lỗ chân_lông cải_thiện lỗ chân_lông hài_lòng,9/5/2020,11:43,5,201600074,187,positive,1,0
256,lọ giới_thiệu lành_tính ẩm hiệu_quả,15/05/2024,17:22,5,422219399,103,positive,1,0
3740,không_mùi thích bọt bọt nhờn_nhờn xà_bông thích không_bọt không_dính dính hợp_loại thử,23/09/2020,13:02,5,377400001,215,positive,2,0
3592,hủ phê đắp mụn uống trà sữa ăn_hàng xưa tầy huầy dồi rẻ ưng thử rẻ đắp,23/03/2024,14:18,5,422207736,187,positive,3,0
18,sạch,1/11/2017,18:21,5,100750038,11,positive,0,0
4398,tốt,12/9/2020,9:12,2,422207812,50,negative,1,0
307,sản phảm sài tốt,2/1/2021,11:36,5,422211446,32,positive,1,0
3610,siêu_thích í tối bôi mụt lớp mỏng dậy môi mềm hồng_hào chuẩn,14/04/2021,13:45,5,225200015,125,positive,2,0
3961,dịch_vụ chậm chấp_nhận,14/01/2020,9:48,2,422204259,54,negative,0,1
3116,ưng_cơ hơi bết dít tiếng rửa hơi dính tác_dụng không,12/4/2023,22:02,5,256700012,123,positive,1,0
367,tốt hỗn_hợp sạch không_khô rửa,26/10/2018,19:22,4,205100136,126,positive,1,0
1448,dịu không_kích_ứng ý_định đổi serum,9/4/2023,20:45,5,422210980,108,positive,0,0
629,thấm kiềm tốt,5/3/2021,21:21,5,422212100,40,positive,1,0
3154,tốt cầu cơ_bản phàn_nàn,2/5/2023,13:23,3,422212100,51,negative,1,0
2777,hạn_chế không_thực_sự,17/06/2024,18:09,2,345800003,48,negative,0,0
1185,hơi thất_vọng không_như quảng_cáo nêu,14/08/2023,4:16,2,422207865,51,negative,0,2
1078,vichy rõ_rệt không_mà đẹp mịn hồng,10/2/2019,8:38,5,201600074,96,positive,0,0
216,chất_lượng hằng,12/3/2022,19:29,5,422206648,55,positive,0,0
2348,hương dễ_chịu mát giá_thành ổn,1/5/2023,12:49,5,204100054,45,positive,1,0
2906,không_bị bết vón_cục,17/06/2022,11:08,5,204100003,74,positive,1,0
761,chân_ái,26/08/2022,7:49,5,422220469,20,positive,0,0
1472,sạch tốt không_phù_hợp khô hơi căng,17/11/2021,20:41,5,422210980,77,positive,2,1
913,sửa rửa tốt,12/4/2023,15:44,5,422204795,24,positive,1,0
3275,hơi nóng dần_đắp chủ_yếu căng,9/4/2023,11:00,5,422206103,119,positive,0,0
1892,không_hẳn tệ không_lại,23/09/2023,14:49,2,345800015,45,negative,0,1
3671,thơm_tẩy tb mụn đen_tẩy giá_thành ổn,14/01/2020,11:36,5,100220010,81,positive,2,0
3607,thơm kẹo môi căng,19/06/2021,15:42,5,225200015,47,positive,1,0
746,chắt tặng,17/08/2022,22:14,5,200400003,75,positive,0,0
3527,sạch thơm mắt,13/04/2023,19:32,5,422205819,25,positive,1,0
2409,cồn,23/11/2022,11:12,5,308500013,16,positive,0,0
1097,nhầm đổi nhiệt_tình,24/04/2024,15:38,5,422204657,113,positive,0,0
1234,bôi mát_cảm_giác nhẹ_mặt bôi lớp mỏng bôi lớp vón cục gợn trắng_bôi trán chỗ chân tóc vón gợn trắng mắt không_bị_rát gió thổi đường mắt chảy nước_mắt khó_chịu,10/3/2024,11:02,3,422208345,285,negative,1,1
2379,hương dễ_chịu mát giá_thành ổn,29/04/2023,15:41,5,204100054,47,positive,1,0
2900,chống nắng mãi đỉnh,3/12/2023,10:22,5,204100003,19,positive,1,0
2169,đắp mát tầm_đắp mịn hẳn test nhãn_hiệu,25/07/2019,23:37,5,422205160,109,positive,0,0
2369,kiềm tốt thoải_mái,30/04/2023,11:24,5,422202253,57,positive,2,0
2358,dễ_dàng thoải_mái thư_giãn,30/04/2023,17:55,5,308500013,47,positive,1,0
792,ổn,4/4/2021,3:00,4,422216594,2,positive,1,0
16,tốt tầm không_tẩy mascara_lì chống nắng mụn_xài,14/10/2023,16:54,5,422211446,115,positive,1,0
2547,thích xìa không_bị_kích_ứng hiệu_quả căng_bóng,12/11/2020,21:51,5,204100070,79,positive,3,0
2365,hương dễ_chịu mát_lạnh giá_thành ổn,30/04/2023,13:36,5,422206537,44,positive,1,0
976,dễ_dàng thoải_mái thư_giãn,2/5/2023,11:36,5,308500009,50,positive,1,0
2264,đánh dịch_vụ hasaki vòng_tiếng buồn,7/12/2020,13:47,3,245500010,130,negative,0,1
2412,sài tủ_lạnh sài mát lạnh khít chân lông_dưỡng ẩm_cực tốt,29/03/2022,8:08,5,308500004,82,positive,1,0
278,sạch sâu không_bết dính rẻ,13/06/2021,18:28,5,422208807,46,positive,1,0
1324,tư_vấn,10/11/2021,17:05,5,249500028,42,positive,0,0
2658,tệ mỏng vụn,3/7/2022,20:47,2,243300007,43,negative,0,1
1458,mụn bác_sĩ liễu bác_sĩ kê đơn khỏe không_khô bí,15/06/2022,17:24,5,204900004,99,positive,0,0
2537,dạo thức học áp_lực căng_thẳng mụn hoành_hành giới_thiệu thử biết_ơn trẻ khỏe hẳn mụn thâm,14/11/2020,22:50,5,204100018,251,positive,1,0
914,thích,12/4/2023,14:35,5,204900128,14,positive,1,0
1296,sữa rửa mặt_thích thế_này mịn_màng hẳn,26/06/2023,20:32,5,422202569,87,positive,1,0
2339,hương dễ_chịu mát giá_thành,2/5/2023,10:57,5,308500009,44,positive,0,0
2084,rẻ tốt,30/07/2023,15:20,5,422201374,6,positive,2,0
685,hương dễ_chịu mát giá_thành ổn,30/04/2023,14:50,5,204100019,46,positive,1,0
217,xịn dầu_xài serum không_thấy hiệu_quả thử ưng tuần đỡ đỡ mụn hẳn rửa sạch không_bị căng đổ chữ má khô kết_hợp dưỡng tuyệt_vời hơi đắn_đo,5/4/2021,15:22,5,204900159,352,positive,5,0
1102,thích không_mắt không_đắng chacot sạch mềm,6/3/2023,23:02,5,422201504,65,positive,1,0
780,mẫu dưỡng_chất củ,16/07/2021,19:30,5,308500037,61,positive,0,0
1245,thích,11/6/2023,13:56,5,422222535,53,positive,1,0
4313,hũ buồn colagen hôi đặc khô hơi tán_thành_phần colagen bảng không_tác_dụng,2/4/2021,21:00,4,355500011,222,positive,0,1
1140,không_dễ mẫu cũ,28/02/2024,16:16,4,422218631,43,positive,0,0
1279,không_xứng chất_lượng kém,16/10/2022,10:37,1,365000015,49,negative,0,2
1022,dễ_dàng thoải_mái thư_giãn,2/5/2023,15:07,5,308500013,48,positive,1,0
3938,dịch_vụ chậm_trễ không_như hình_ảnh,28/04/2023,20:40,2,422203146,56,negative,0,2
677,thích hasaki,3/5/2023,18:31,5,200400003,47,positive,1,0
3102,dưỡng ẩm tốt thấm bôi mịn mềm_thích,31/07/2023,0:07,5,422202632,92,positive,2,0
633,cầu đợi,2/3/2021,12:40,3,422207562,63,negative,0,0
1639,tứ,15/06/2024,12:20,5,100160022,51,positive,0,0
2887,dưỡng trắng yêu_thích ngăm tông không_thấy trắng kết_hợp serum thần_hãng tông không_dạng trắng phát hài_lòng tông,18/01/2021,9:18,5,358300001,350,positive,2,0
3942,tặng nhật mẹ giảm_giá mẹ sài bình trắng không_hợp_tông mẹ mượt_nhẹ,21/11/2021,14:54,5,201600072,155,positive,0,1
3360,bôi mát bớt khô vichy bàn cám_ơn hasaki,22/09/2020,15:32,5,201600019,164,positive,0,0
2925,tốt,20/08/2024,8:46,5,422209705,20,positive,1,0
402,sữa rửa tốt sạch mụn mịn,15/04/2023,23:04,5,422208972,44,positive,1,0
1183,lương,21/07/2022,22:23,5,249500007,26,positive,0,0
4048,đọc chê bổ_rẻ khô_lớp hoàn_thành hơi chừng tệp nâng tông nhẹ_nhàng thích tông nhẹ không_làm mốc xỉn tẹo dưỡng dưỡng ẩm_đâu dưỡng ẩm ghét không_thấy bết_dính ngược_lại mềm_mịn,9/7/2022,12:33,5,422204777,499,positive,2,1
